module,type,name,res_id,src,value,comments
bus,model,"ir.model.fields,field_description",bus.field_res_users_im_status,IM Status,,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus___last_update,Last Modified on,,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence___last_update,Last Modified on,,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence_last_poll,Last Poll,,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence_last_presence,Last Presence,,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus_write_uid,Last Updated by,,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus_write_date,Last Updated on,,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus_message,Message,,
bus,selection,"bus.presence,status",0,Offline,,
bus,selection,"bus.presence,status",0,Online,,
bus,model,"ir.model,name",bus.model_bus_presence,User Presence,,
bus,model,"ir.model,name",bus.model_res_users,Users,,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence_user_id,Users,,
bus,model,"ir.model,name",bus.model_bus_bus,bus.bus,,
calendar,model,"mail.template,body_html",calendar.calendar_template_meeting_changedate,"
<div summary=""o_mail_template"" style=""padding:0px;width:600px;margin:auto;background: #FFFFFF repeat top /100%;color:#777777"">
% set colors = {'needsAction': 'grey', 'accepted': 'green', 'tentative': '#FFFF00',  'declined': 'red'}
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td valign=""center"" width=""200"" style=""padding:10px 10px 10px 5px;font-size: 12px"">
                <img src=""/logo.png"" style=""padding: 0px; margin: 0px; height: auto; width: 80px;"" alt=""${user.company_id.name}"">
            </td>
            <td valign=""center"" align=""right"" width=""340"" style=""padding:10px 10px 10px 5px; font-size: 12px;"">
                <p>
                    <a href=""/calendar/meeting/accept?db=${'dbname' in ctx and ctx['dbname'] or ''}&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">Accept</a>
                    <a href=""/calendar/meeting/decline?db=${'dbname' in ctx and ctx['dbname'] or '' }&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">Decline</a>
                    <a href=""/calendar/meeting/view?db=${'dbname' in ctx and ctx['dbname'] or ''}&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">View</a>
                </p>
            </td>
        </tr></tbody>
    </table>
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td valign=""top"" style=""width:600px; padding:10px 10px 10px 5px;"">
                <div>
                    <hr width=""100%"" style=""background-color:rgb(204,204,204);border:medium none;clear:both;display:block;font-size:0px;min-height:1px;line-height:0;margin:15px auto;padding:0"">
                </div>
            </td>
        </tr></tbody>
    </table>
</div>
<div style=""padding:0px;width:600px;margin:auto;background: #FFFFFF repeat top /100%;color:#777777"">
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td style=""padding:10px 10px 10px 5px;font-size: 14px;"">
                <p style=""font-size: 20px; text-align: center;""><strong>${object.event_id.name} date updated</strong></p>
                <p>
                    <strong>Dear ${object.common_name}</strong>,<br />
                    The date of the meeting has been upated. The meeting  ${object.event_id.name} created by ${object.event_id.user_id.partner_id.name} is now scheduled for ${object.event_id.get_display_time_tz(tz=object.partner_id.tz)}.
                </p>
                <table style=""margin-top: 20px;""><tr>
                    <td>
                        <div style=""border-top-left-radius:3px;border-top-right-radius:3px;font-size:12px;border-collapse:separate;text-align:center;font-weight:bold;color:#ffffff;width:130px;min-height: 18px;background:#875A7B;padding-top: 4px;"">
                            ${object.event_id.get_interval('dayname', tz=object.partner_id.tz if not object.event_id.allday else None)}
                        </div>
                        <div style=""font-size:48px;min-height:auto;font-weight:bold;text-align:center;color: #5F5F5F;background-color: #F8F8F8;width: 130px;border:1px solid #875A7B;"">
                            ${object.event_id.get_interval('day', tz=object.partner_id.tz if not object.event_id.allday else None)}
                        </div>
                        <div style='font-size:12px;text-align:center;font-weight:bold;color:#ffffff;background-color:#875A7B'>${object.event_id.get_interval('month', tz=object.partner_id.tz if not object.event_id.allday else None)}</div>
                        <div style=""border-collapse:separate;color: #5F5F5F;text-align:center;width: 130px;font-size:12px;border-bottom-right-radius:3px;font-weight:bold;border:1px solid #875A7B;border-bottom-left-radius:3px;"">${not object.event_id.allday and object.event_id.get_interval('time', tz=object.partner_id.tz) or ''}</div>
                    </td>
                    <td width=""20px;""/>
                    <td>
                        <p>Details of the event</p>
                        <ul>
                        % if object.event_id.location:
                            <li>Location: ${object.event_id.location}
                            (<a target=""_blank"" href=""http://maps.google.com/maps?oi=map&q=${object.event_id.location}"">View Map</a>)
                            </li>
                        % endif
                        % if object.event_id.description :
                            <li>Description: ${object.event_id.description}</li>
                        % endif
                        % if not object.event_id.allday and object.event_id.duration
                            <li>Duration: ${('%dH%02d' % (object.event_id.duration,(object.event_id.duration*60)%60))}</li>
                        % endif
                        <li>Attendees
                        <ul>
                        % for attendee in object.event_id.attendee_ids:
                            <li>
                                <div style=""display:inline-block; border-radius: 50%; width:10px; height:10px;background:${colors[attendee.state] or 'white'};""></div>
                                % if attendee.common_name != object.common_name:
                                <span style=""margin-left:5px"">${attendee.common_name}</span>
                                % else:
                                <span style=""margin-left:5px"">You</span>
                                % endif
                            </li>
                        % endfor
                        </ul></li>
                        </ul>
                    </td>
                </tr></table>
            </td>
        </tr></tbody>
    </table>
</div>",,
calendar,model,"mail.template,body_html",calendar.calendar_template_meeting_invitation,"
<div summary=""o_mail_template"" style=""padding:0px;width:600px;margin:auto;background: #FFFFFF repeat top /100%;color:#777777"">
% set colors = {'needsAction': 'grey', 'accepted': 'green', 'tentative': '#FFFF00',  'declined': 'red'}
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td valign=""center"" width=""200"" style=""padding:10px 10px 10px 5px;font-size: 12px"">
                <img src=""/logo.png"" style=""padding: 0px; margin: 0px; height: auto; width: 80px;"" alt=""${user.company_id.name}"">
            </td>
            <td valign=""center"" align=""right"" width=""340"" style=""padding:10px 10px 10px 5px; font-size: 12px;"">
                <p>
                    <a href=""/calendar/meeting/accept?db=${'dbname' in ctx and ctx['dbname'] or ''}&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">Accept</a>
                    <a href=""/calendar/meeting/decline?db=${'dbname' in ctx and ctx['dbname'] or '' }&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">Decline</a>
                    <a href=""/calendar/meeting/view?db=${'dbname' in ctx and ctx['dbname'] or ''}&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">View</a>
                </p>
            </td>
        </tr></tbody>
    </table>
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td valign=""top"" style=""width:600px; padding:10px 10px 10px 5px;"">
                <div>
                    <hr width=""100%"" style=""background-color:rgb(204,204,204);border:medium none;clear:both;display:block;font-size:0px;min-height:1px;line-height:0;margin:15px auto;padding:0"">
                </div>
            </td>
        </tr></tbody>
    </table>
</div>
<div style=""padding:0px;width:600px;margin:auto;background: #FFFFFF repeat top /100%;color:#777777"">
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td style=""padding:10px 10px 10px 5px;font-size: 14px;"">
                <p style=""font-size: 20px; text-align: center;"">Invitation to <strong>${object.event_id.name}</strong></p>
                <p>
                    <strong>Dear ${object.common_name}</strong>,<br />
                    ${object.event_id.user_id.partner_id.name} invited you for the ${object.event_id.name} meeting of ${object.event_id.user_id.company_id.name}.</p>
                <table style=""margin-top: 20px;""><tr>
                    <td>
                        <div style=""border-top-left-radius:3px;border-top-right-radius:3px;font-size:12px;border-collapse:separate;text-align:center;font-weight:bold;color:#ffffff;width:130px;min-height: 18px;background:#875A7B;padding-top: 4px;border:1px solid #875A7B;"">
                            ${object.event_id.get_interval('dayname', tz=object.partner_id.tz if not object.event_id.allday else None)}
                        </div>
                        <div style=""font-size:48px;min-height:auto;font-weight:bold;text-align:center;color: #5F5F5F;background-color: #F8F8F8;width: 130px;border:1px solid #875A7B;"">
                            ${object.event_id.get_interval('day', tz=object.partner_id.tz if not object.event_id.allday else None)}
                        </div>
                        <div style='font-size:12px;text-align:center;font-weight:bold;color:#ffffff;background-color:#875A7B'>${object.event_id.get_interval('month', tz=object.partner_id.tz if not object.event_id.allday else None)}</div>
                        <div style=""border-collapse:separate;color: #5F5F5F;text-align:center;width: 130px;font-size:12px;border-bottom-right-radius:3px;font-weight:bold;border:1px solid #875A7B;border-bottom-left-radius:3px;"">${not object.event_id.allday and object.event_id.get_interval('time', tz=object.partner_id.tz) or ''}</div>
                    </td>
                    <td width=""20px;""/>
                    <td>
                        <p>Details of the event</p>
                        <ul>
                        % if object.event_id.location:
                            <li>Location: ${object.event_id.location}
                            (<a target=""_blank"" href=""http://maps.google.com/maps?oi=map&q=${object.event_id.location}"">View Map</a>)
                            </li>
                        % endif
                        % if object.event_id.description :
                            <li>Description: ${object.event_id.description}</li>
                        % endif
                        % if not object.event_id.allday and object.event_id.duration
                            <li>Duration: ${('%dH%02d' % (object.event_id.duration,(object.event_id.duration*60)%60))}</li>
                        % endif
                        <li>Attendees
                        <ul>
                        % for attendee in object.event_id.attendee_ids:
                            <li>
                                <div style=""display:inline-block; border-radius: 50%; width:10px; height:10px;background:${colors[attendee.state] or 'white'};""></div>
                                % if attendee.common_name != object.common_name:
                                <span style=""margin-left:5px"">${attendee.common_name}</span>
                                % else:
                                <span style=""margin-left:5px"">You</span>
                                % endif
                            </li>
                        % endfor
                        </ul></li>
                        </ul>
                    </td>
                </tr></table>
            </td>
        </tr></tbody>
    </table>
</div>",,
calendar,model,"mail.template,body_html",calendar.calendar_template_meeting_reminder,"
<div summary=""o_mail_template"" style=""padding:0px;width:600px;margin:auto;background: #FFFFFF repeat top /100%;color:#777777"">
% set colors = {'needsAction': 'grey', 'accepted': 'green', 'tentative': '#FFFF00',  'declined': 'red'}
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td valign=""center"" width=""200"" style=""padding:10px 10px 10px 5px;font-size: 12px"">
                <img src=""/logo.png"" style=""padding: 0px; margin: 0px; height: auto; width: 80px;"" alt=""${user.company_id.name}"">
            </td>
            <td valign=""center"" align=""right"" width=""340"" style=""padding:10px 10px 10px 5px; font-size: 12px;"">
                <p>
                    <a href=""/calendar/meeting/accept?db=${'dbname' in ctx and ctx['dbname'] or ''}&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">Accept</a>
                    <a href=""/calendar/meeting/decline?db=${'dbname' in ctx and ctx['dbname'] or '' }&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">Decline</a>
                    <a href=""/calendar/meeting/view?db=${'dbname' in ctx and ctx['dbname'] or ''}&token=${object.access_token}&action=${'action_id' in ctx and ctx['action_id'] or ''}&id=${object.event_id.id}"" style=""padding: 5px 10px; font-size: 12px; line-height: 18px; color: #FFFFFF; border-color:#875A7B; text-decoration: none; display: inline-block; margin-bottom: 0px; font-weight: 400; text-align: center; vertical-align: middle; cursor: pointer; white-space: nowrap; background-image: none; background-color: #875A7B; border: 1px solid #875A7B; border-radius:3px"">View</a>
                </p>
            </td>
        </tr></tbody>
    </table>
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td valign=""top"" style=""width:600px; padding:10px 10px 10px 5px;"">
                <div>
                    <hr width=""100%"" style=""background-color:rgb(204,204,204);border:medium none;clear:both;display:block;font-size:0px;min-height:1px;line-height:0;margin:15px auto;padding:0"">
                </div>
            </td>
        </tr></tbody>
    </table>
</div>
<div style=""padding:0px;width:600px;margin:auto;background: #FFFFFF repeat top /100%;color:#777777"">
    <table cellspacing=""0"" cellpadding=""0"" style=""width:600px;border-collapse:collapse;background:inherit;color:inherit"">
        <tbody><tr>
            <td style=""padding:10px 10px 10px 5px;font-size: 14px;"">
                <p style=""font-size: 20px; text-align: center;"">Reminder for <strong>${object.event_id.name}</strong></p>
                <p>
                    <strong>Dear ${object.common_name}</strong>,<br />
                    This is a reminder for the below event :
                </p>
                <table style=""margin-top: 20px;""><tr>
                    <td>
                        <div style=""border-top-left-radius:3px;border-top-right-radius:3px;font-size:12px;border-collapse:separate;text-align:center;font-weight:bold;color:#ffffff;width:130px;min-height: 18px;background:#875A7B;padding-top: 4px;"">
                            ${object.event_id.get_interval('dayname', tz=object.partner_id.tz if not object.event_id.allday else None)}
                        </div>
                        <div style=""font-size:48px;min-height:auto;font-weight:bold;text-align:center;color: #5F5F5F;background-color: #F8F8F8;width: 130px;border:1px solid #875A7B;"">
                            ${object.event_id.get_interval('day', tz=object.partner_id.tz if not object.event_id.allday else None)}
                        </div>
                        <div style='font-size:12px;text-align:center;font-weight:bold;color:#ffffff;background-color:#875A7B'>${object.event_id.get_interval('month', tz=object.partner_id.tz if not object.event_id.allday else None)}</div>
                        <div style=""border-collapse:separate;color: #5F5F5F;text-align:center;width: 130px;font-size:12px;border-bottom-right-radius:3px;font-weight:bold;border:1px solid #875A7B;border-bottom-left-radius:3px;"">${not object.event_id.allday and object.event_id.get_interval('time', tz=object.partner_id.tz) or ''}</div>
                    </td>
                    <td width=""20px;""/>
                    <td>
                        <p>Details of the event</p>
                        <ul>
                        % if object.event_id.location:
                            <li>Location: ${object.event_id.location}
                            (<a target=""_blank"" href=""http://maps.google.com/maps?oi=map&q=${object.event_id.location}"">View Map</a>)
                            </li>
                        % endif
                        % if object.event_id.description :
                            <li>Description: ${object.event_id.description}</li>
                        % endif
                        % if not object.event_id.allday and object.event_id.duration
                            <li>Duration: ${('%dH%02d' % (object.event_id.duration,(object.event_id.duration*60)%60))}</li>
                        % endif
                        <li>Attendees
                        <ul>
                        % for attendee in object.event_id.attendee_ids:
                            <li>
                                <div style=""display:inline-block; border-radius: 50%; width:10px; height:10px;background:${colors[attendee.state] or 'white'};""></div>
                                % if attendee.common_name != object.common_name:
                                <span style=""margin-left:5px"">${attendee.common_name}</span>
                                % else:
                                <span style=""margin-left:5px"">You</span>
                                % endif
                            </li>
                        % endfor
                        </ul></li>
                        </ul>
                    </td>
                </tr></table>
            </td>
        </tr></tbody>
    </table>
</div>",,
calendar,model,"mail.template,subject",calendar.calendar_template_meeting_reminder,${object.event_id.name} - Reminder,,
calendar,model,"mail.template,subject",calendar.calendar_template_meeting_invitation,${object.event_id.name} invitation,,
calendar,model,"mail.template,subject",calendar.calendar_template_meeting_changedate,${object.event_id.name}: Date updated,,
calendar,code,addons/calendar/models/calendar.py,747,"%s at %s To
 %s at %s (%s)",,
calendar,code,addons/calendar/models/calendar.py,738,%s at (%s To %s) (%s),,
calendar,code,addons/calendar/models/calendar.py,225,%s has accepted invitation,,
calendar,code,addons/calendar/models/calendar.py,233,%s has declined invitation,,
calendar,model,"calendar.alarm,name",calendar.alarm_notif_5,1 Day(s),,
calendar,model,"calendar.alarm,name",calendar.alarm_notif_3,1 Hour(s),,
calendar,model,"calendar.alarm,name",calendar.alarm_notif_1,15 Minute(s),,
calendar,model,"calendar.alarm,name",calendar.alarm_notif_4,2 Hour(s),,
calendar,model,"calendar.alarm,name",calendar.alarm_mail_1,"3 Hour(s), by e-mail",,
calendar,model,"calendar.alarm,name",calendar.alarm_notif_2,30 Minute(s),,
calendar,model,"calendar.alarm,name",calendar.alarm_mail_2,"6 Hour(s), by e-mail",,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,<span> hours</span>,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form_popup,<span> hours</span>,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Accept,,
calendar,selection,"calendar.attendee,state",0,Accepted,,
calendar,selection,"calendar.event,attendee_status",0,Accepted,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_active,Active,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_active,Active,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_activity_ids,Activities,,
calendar,model,"ir.model,name",calendar.model_mail_activity,Activity,,
calendar,model,"ir.model,name",calendar.model_mail_activity_type,Activity Type,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_allday,All Day,,
calendar,code,addons/calendar/models/calendar.py,734,"AllDay , %s",,
calendar,sql_constraint,calendar.contacts,0,An user cannot have twice the same contact.,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_is_attendee,Attendee,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_attendee_status,Attendee Status,,
calendar,model,"ir.model,name",calendar.model_calendar_attendee,Attendee information,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_partner_ids,Attendees,,
calendar,model,"ir.ui.view,arch_db",calendar.invitation_page_anonymous,Attendees,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Attendees,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form_popup,Attendees,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_search,Availability,,
calendar,code,addons/calendar/models/calendar.py,1666,Busy,,
calendar,selection,"calendar.attendee,availability",0,Busy,,
calendar,selection,"calendar.event,show_as",0,Busy,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_byday,By day,,
calendar,model,"ir.ui.menu,name",calendar.mail_menu_calendar,Calendar,,
calendar,model,"ir.ui.menu,name",calendar.menu_calendar_configuration,Calendar,,
calendar,model,"ir.actions.act_window,name",calendar.action_calendar_alarm,Calendar Alarm,,
calendar,model,"ir.ui.menu,name",calendar.menu_calendar_alarm,Calendar Alarm,,
calendar,model,"ir.ui.view,arch_db",calendar.calendar_alarm_view_form,Calendar Alarm,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_alarm_tree,Calendar Alarm,,
calendar,model,"ir.ui.view,arch_db",calendar.invitation_page_anonymous,Calendar Invitation,,
calendar,model,"ir.model.fields,field_description",calendar.field_mail_activity_calendar_event_id,Calendar Meeting,,
calendar,model,"ir.actions.server,name",calendar.ir_cron_scheduler_alarm_ir_actions_server,Calendar: Event Reminder,,
calendar,model,"ir.cron,cron_name",calendar.ir_cron_scheduler_alarm,Calendar: Event Reminder,,
calendar,model,"ir.cron,name",calendar.ir_cron_scheduler_alarm,Calendar: Event Reminder,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Click here to update only this instance and not all recurrences.,,
calendar,model,"ir.actions.act_window,help",calendar.action_calendar_event,Click to schedule a new meeting.,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_common_name,Common name,,
calendar,selection,"calendar.event,state",0,Confirmed,,
calendar,model,"ir.model,name",calendar.model_res_partner,Contact,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_partner_id,Contact,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_create_uid,Created by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_create_uid,Created by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_create_uid,Created by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_create_uid,Created by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_type_create_uid,Created by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_create_date,Created on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_create_date,Created on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_create_date,Created on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_create_date,Created on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_type_create_date,Created on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_display_start,Date,,
calendar,model,"ir.ui.view,arch_db",calendar.invitation_page_anonymous,Date,,
calendar,selection,"calendar.event,month_by",0,Date of month,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_day,Date of month,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Day of Month,,
calendar,selection,"calendar.event,month_by",0,Day of month,,
calendar,selection,"calendar.alarm,interval",0,Day(s),,
calendar,selection,"calendar.event,rrule_type",0,Day(s),,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Decline,,
calendar,selection,"calendar.attendee,state",0,Declined,,
calendar,selection,"calendar.event,attendee_status",0,Declined,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_description,Description,,
calendar,code,addons/calendar/static/src/xml/base_calendar.xml,18,Details,,openerp-web
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_display_name,Display Name,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_manager_display_name,Display Name,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_display_name,Display Name,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_display_name,Display Name,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_display_name,Display Name,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_type_display_name,Display Name,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Document,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form_popup,Document,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_res_id,Document ID,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_res_model_id,Document Model,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_res_model,Document Model Name,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_duration,Duration,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Duration,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_duration_minutes,Duration in minutes,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_alarm_duration_minutes,Duration in minutes,,
calendar,selection,"calendar.alarm,type",0,Email,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_email,Email,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_attendee_email,Email of Invited Person,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_partner_id,Employee,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_stop_date,End Date,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_tree,End Date,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_stop_datetime,End Datetime,,
calendar,selection,"calendar.event,end_type",0,End date,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Ending at,,
calendar,code,addons/calendar/models/calendar.py,944,Ending date cannot be set before starting date.,,
calendar,code,addons/calendar/models/calendar.py,940,Ending datetime cannot be set before starting datetime.,,
calendar,model,"ir.model,name",calendar.model_calendar_event,Event,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_display_time,Event Time,,
calendar,model,"ir.model,name",calendar.model_calendar_alarm,Event alarm,,
calendar,code,addons/calendar/models/calendar.py,1210,Event recurrence interval cannot be negative.,,
calendar,selection,"calendar.event,privacy",0,Everyone,,
calendar,code,addons/calendar/models/mail_activity.py,38,Feedback: ,,
calendar,selection,"calendar.event,byday",0,Fifth,,
calendar,selection,"calendar.event,byday",0,First,,
calendar,code,addons/calendar/models/calendar.py,996,First you have to specify the date of the invitation.,,
calendar,selection,"calendar.event,byday",0,Fourth,,
calendar,selection,"calendar.attendee,availability",0,Free,,
calendar,selection,"calendar.event,show_as",0,Free,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_availability,Free/Busy,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_fr,Fri,,
calendar,selection,"calendar.event,week_list",0,Friday,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_search,Group By,,
calendar,code,addons/calendar/models/calendar.py,1609,"Group by date is not supported, use the calendar view instead.",,
calendar,model,"ir.model,name",calendar.model_ir_http,HTTP routing,,
calendar,selection,"calendar.alarm,interval",0,Hour(s),,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_id,ID,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_manager_id,ID,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_id,ID,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_id,ID,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_id,ID,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_type_id,ID,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_event_active,"If the active field is set to false, it will allow you to hide the event alarm information without removing it.",,
calendar,model,"mail.message.subtype,name",calendar.subtype_invitation,Invitation,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_access_token,Invitation Token,,
